August  3,Fencing,True,"[('men', 'Team sabre ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,19:50
August  4,Fencing,False,"[('women', u'Team ep\xc3\x83\xc2\xa9e ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",09:00,16:30
August  4,Fencing,True,"[('women', u'Team ep\xc3\x83\xc2\xa9e ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,20:50
August  5,Fencing,False,"[('men', 'Team foil ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",09:00,16:30
August  5,Fencing,True,"[('men', 'Team foil ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,20:50
July 25,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",16:00,20:45
July 25,Football,False,"[('women', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
July 25,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Hampden Park, Glasgow","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
July 26,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Hampden Park, Glasgow","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",12:00,16:45
July 26,Football,False,"[('men', '- ')]",Ticket Limit: 30,"St James' Park, Newcastle","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,19:15
July 26,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Old Trafford, Manchester","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
July 26,Football,False,"[('men', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",19:45,21:45
July 26,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",19:45,21:45
July 28,Football,False,"[('women', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",12:00,16:45
July 28,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,19:15
July 28,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Hampden Park, Glasgow","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
July 29,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Old Trafford, Manchester","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",12:00,16:45
July 29,Football,False,"[('men', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,19:15
July 29,Football,False,"[('men', '- ')]",Ticket Limit: 30,"St James' Park, Newcastle","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
July 29,Football,False,"[('men', '- ')]",Ticket Limit: 30,Wembley Stadium,"[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
July 31,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,16:30
July 31,Football,False,"[('women', '- ')]",Ticket Limit: 30,"St James' Park, Newcastle","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,19:15
July 31,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Old Trafford, Manchester","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:15,19:15
July 31,Football,False,"[('women', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",19:45,21:45
July 31,Football,False,"[('women', '- ')]",Ticket Limit: 30,Wembley Stadium,"[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",19:45,21:45
August  1,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Hampden Park, Glasgow","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,16:30
August  1,Football,False,"[('men', '- ')]",Ticket Limit: 30,"St James' Park, Newcastle","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,16:30
August  1,Football,False,"[('men', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,21:45
August  1,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa340.00', u'\xa330.00', u'\xa320.00']",17:00,21:45
August  1,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Old Trafford, Manchester","[u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,19:00
August  1,Football,False,"[('men', '- ')]",Ticket Limit: 30,Wembley Stadium,"[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,19:00
August  3,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Hampden Park, Glasgow","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",12:00,14:00
August  3,Football,False,"[('women', '- ')]",Ticket Limit: 30,"St James' Park, Newcastle","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",14:30,16:30
August  3,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",17:00,19:00
August  3,Football,False,"[('women', '- ')]",Ticket Limit: 30,"City of Coventry Stadium, Coventry","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",19:30,21:30
August  4,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Old Trafford, Manchester","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",12:00,14:00
August  4,Football,False,"[('men', '- ')]",Ticket Limit: 30,Wembley Stadium,"[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",14:30,16:30
August  4,Football,False,"[('men', '- ')]",Ticket Limit: 30,"St James' Park, Newcastle","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",17:00,19:00
August  4,Football,False,"[('men', '- ')]",Ticket Limit: 30,"Millennium Stadium, Cardiff","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",19:30,21:30
August  6,Football,False,"[('women', '- ')]",Ticket Limit: 30,Wembley Stadium,"[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",17:00,19:00
August  6,Football,False,"[('women', '- ')]",Ticket Limit: 30,"Old Trafford, Manchester","[u'\xa350.00', u'\xa340.00', None, u'\xa320.00', None]",19:45,21:45
August  7,Football,False,"[('men', '- ')]",Ticket Limit: 20,Wembley Stadium,"[u'\xa3125.00', u'\xa375.00', u'\xa345.00', u'\xa330.00']",17:00,19:00
August  7,Football,False,"[('men', '- ')]",Ticket Limit: 20,"Old Trafford, Manchester","[u'\xa3125.00', u'\xa375.00', u'\xa345.00', u'\xa330.00']",19:45,21:45
August  9,Football,True,"[('women', '- ')]",Ticket Limit: 20,"City of Coventry Stadium, Coventry","[u'\xa360.00', u'\xa345.00', u'\xa330.00']",13:00,15:00
August  9,Football,True,"[('women', '- ')]",Ticket Limit: 6,Wembley Stadium,"[u'\xa3125.00', u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",19:45,22:15
August 10,Football,True,"[('men', '- ')]",Ticket Limit: 20,"Millennium Stadium, Cardiff","[u'\xa375.00', u'\xa345.00', u'\xa330.00']",19:45,21:45
August 11,Football,True,"[('men', '- ')]",Ticket Limit: 4,Wembley Stadium,"[u'\xa3185.00', u'\xa3125.00', u'\xa395.00', u'\xa365.00', u'\xa340.00']",15:00,17:30
July 28,Gymnastics - Artistic,False,"[('men', '- ')]",Ticket Limit: 20,North Greenwich Arena,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",11:00,13:10
July 28,Gymnastics - Artistic,False,"[('men', ' ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', u'\xa320.00']",15:30,17:40
July 28,Gymnastics - Artistic,False,"[('men', ' ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', u'\xa320.00']",20:00,22:10
July 29,Gymnastics - Artistic,False,"[('women', ' ')]",Ticket Limit: 20,North Greenwich Arena,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",09:30,12:45
July 29,Gymnastics - Artistic,False,"[('women', ' ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', u'\xa320.00']",14:45,18:00
July 29,Gymnastics - Artistic,False,"[('women', ' ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', u'\xa320.00']",20:00,21:30
July 30,Gymnastics - Artistic,True,"[('men', 'Team ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",16:30,19:30
July 31,Gymnastics - Artistic,True,"[('women', 'Team ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",16:30,18:40
August  1,Gymnastics - Artistic,True,"[('men', 'Individual all around ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",16:30,19:35
August  2,Gymnastics - Artistic,True,"[('women', 'Individual all around ')]",Ticket Limit: 6,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",16:30,18:30
August  5,Gymnastics - Artistic,True,"[('men', 'Floor exercise '), ('men', 'Pommel horse '), ('women', 'Vault ')]",Ticket Limit: 4,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",14:00,16:15
August  6,Gymnastics - Artistic,True,"[('men', 'Rings '), ('men', 'Vault '), ('women', 'Uneven bars ')]",Ticket Limit: 4,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",14:00,16:20
August  7,Gymnastics - Artistic,True,"[('men', 'Horizontal bars '), ('men', 'Parallel bars '), ('women', 'Balance beam '), ('women', 'Floor exercise ')]",Ticket Limit: 4,North Greenwich Arena,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",14:00,17:05
August  9,Gymnastics - Rhythmic,False,"[('women', 'Individual all around '), ('women', 'Group all around ')]",Ticket Limit: 20,Wembley Arena,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",12:00,16:10
August 10,Gymnastics - Rhythmic,False,"[('women', 'Individual all around '), ('women', 'Group all around ')]",Ticket Limit: 20,Wembley Arena,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",12:00,16:10
August 11,Gymnastics - Rhythmic,True,"[('women', 'Individual all around ')]",Ticket Limit: 6,Wembley Arena,"[u'\xa3175.00', u'\xa3125.00', u'\xa365.00', u'\xa345.00']",13:30,16:05
August 12,Gymnastics - Rhythmic,True,"[('women', 'Group all around ')]",Ticket Limit: 6,Wembley Arena,"[u'\xa3175.00', u'\xa3125.00', u'\xa365.00', u'\xa345.00']",13:30,15:10
July 28,Handball,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
July 28,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
July 28,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
July 29,Handball,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
July 29,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
July 29,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
July 30,Handball,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
July 30,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
July 30,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
July 31,Handball,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
July 31,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
July 31,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  1,Handball,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
August  1,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
August  1,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  2,Handball,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
August  2,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
August  2,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  3,Handball,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
August  3,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
August  3,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  4,Handball,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
August  4,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
August  4,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  5,Handball,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
August  5,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",14:30,17:45
August  5,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  6,Handball,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', None, u'\xa320.00', None]",09:30,12:45
August  6,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00', u'\xa30.00']",14:30,17:45
August  6,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa350.00', u'\xa340.00', u'\xa330.00', u'\xa320.00']",19:30,22:45
August  7,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",10:00,12:00
August  7,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",13:30,15:30
August  7,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",17:00,19:00
August  7,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Handball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",20:30,22:30
August  8,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",11:00,13:00
August  8,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",14:30,16:30
August  8,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",18:00,20:00
August  8,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",21:30,23:30
August  9,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",17:00,19:00
August  9,Handball,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",20:30,22:30
August 10,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",17:00,19:00
August 10,Handball,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa375.00', u'\xa350.00', u'\xa335.00', u'\xa320.00']",20:30,22:30
August 11,Handball,True,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa335.00']",17:00,19:00
August 11,Handball,True,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa3125.00', u'\xa395.00', u'\xa365.00', u'\xa345.00']",20:30,23:00
August 12,Handball,True,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa335.00']",11:00,13:00
August 12,Handball,True,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Basketball Arena,"[u'\xa3125.00', u'\xa395.00', u'\xa365.00', u'\xa345.00']",15:00,17:30
July 29,Hockey,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
July 29,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
July 29,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
July 30,Hockey,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
July 30,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
July 30,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
July 31,Hockey,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
July 31,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
July 31,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  1,Hockey,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
August  1,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  1,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  2,Hockey,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
August  2,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  2,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  3,Hockey,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:45
August  3,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  3,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  4,Hockey,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
August  4,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  4,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  5,Hockey,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
August  5,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  5,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  6,Hockey,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
August  6,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  6,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  7,Hockey,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,12:15
August  7,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",13:45,17:30
August  7,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', u'\xa320.00']",19:00,22:45
August  8,Hockey,False,"[('women', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,13:30
August  8,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",15:30,17:30
August  8,Hockey,False,"[('women', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",20:00,22:00
August  9,Hockey,False,"[('men', '- ')]",Ticket Limit: 20,Olympic Park - Hockey Centre,"[u'\xa365.00', u'\xa345.00', u'\xa335.00', None, u'\xa320.00', None]",08:30,13:30
August  9,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",15:30,17:30
August  9,Hockey,False,"[('men', '- ')]",Ticket Limit: 6,Olympic Park - Hockey Centre,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",20:00,22:00
